layer,m1,m2,kx,ky,occupation
top,4,-3,7.23601254558,-5.42700940919,-0.00229118548903
top,4,-2,7.23601254558,-3.61800627279,0.0199630054501
top,4,-1,7.23601254558,-1.8090031364,0.0432543748525
top,4,0,7.23601254558,0,0.0528296171584
top,4,1,7.23601254558,1.8090031364,0.0413392987418
top,4,2,7.23601254558,3.61800627279,0.0204093120738
top,4,3,7.23601254558,5.42700940919,0.00598124859658
top,4,4,7.23601254558,7.23601254558,0.00212554651348
bottom,-4,-4,-7.23601254558,-7.23601254558,0.0055736507031
bottom,-4,-3,-7.23601254558,-5.42700940919,0.00597293214952
bottom,-4,-2,-7.23601254558,-3.61800627279,0.0266225476185
bottom,-4,-1,-7.23601254558,-1.8090031364,0.0362092961748
bottom,-4,0,-7.23601254558,0,0.0479794115362
bottom,-4,1,-7.23601254558,1.8090031364,0.0396571787245
bottom,-4,2,-7.23601254558,3.61800627279,0.0212996745119
bottom,-4,3,-7.23601254558,5.42700940919,0.0150595979453
bottom,-4,4,-7.23601254558,7.23601254558,-0.000480922281912
bottom,-3,-4,-5.42700940919,-7.23601254558,0.00905349661914
bottom,-3,-3,-5.42700940919,-5.42700940919,0.0348133519253
bottom,-3,-2,-5.42700940919,-3.61800627279,0.0739318522863
bottom,-3,-1,-5.42700940919,-1.8090031364,0.124370492192
bottom,-3,0,-5.42700940919,0,0.157021987408
bottom,-3,1,-5.42700940919,1.8090031364,0.121546078027
bottom,-3,2,-5.42700940919,3.61800627279,0.0733009162902
bottom,-3,3,-5.42700940919,5.42700940919,0.0358629482971
bottom,-3,4,-5.42700940919,7.23601254558,0.0126102215259
bottom,-2,-4,-3.61800627279,-7.23601254558,0.0225765150266
bottom,-2,-3,-3.61800627279,-5.42700940919,0.0719294445872
bottom,-2,-2,-3.61800627279,-3.61800627279,0.161757358424
bottom,-2,-1,-3.61800627279,-1.8090031364,0.279683408886
bottom,-2,0,-3.61800627279,0,0.311852193599
bottom,-2,1,-3.61800627279,1.8090031364,0.277624899751
bottom,-2,2,-3.61800627279,3.61800627279,0.17205012204
bottom,-2,3,-3.61800627279,5.42700940919,0.0692486245382
bottom,-2,4,-3.61800627279,7.23601254558,0.0246462064549
bottom,-1,-4,-1.8090031364,-7.23601254558,0.0419041371958
bottom,-1,-3,-1.8090031364,-5.42700940919,0.113797952939
bottom,-1,-2,-1.8090031364,-3.61800627279,0.278645032077
bottom,-1,-1,-1.8090031364,-1.8090031364,0.439881503419
bottom,-1,0,-1.8090031364,0,0.502098129852
bottom,-1,1,-1.8090031364,1.8090031364,0.44342472818
bottom,-1,2,-1.8090031364,3.61800627279,0.269804979364
bottom,-1,3,-1.8090031364,5.42700940919,0.121487395744
bottom,-1,4,-1.8090031364,7.23601254558,0.0405979821293
bottom,0,-4,0,-7.23601254558,0.0424779728423
bottom,0,-3,0,-5.42700940919,0.148289706526
bottom,0,-2,0,-3.61800627279,0.317966189147
bottom,0,-1,0,-1.8090031364,0.506722949966
bottom,0,0,0,0,0.716645563803
bottom,0,1,0,1.8090031364,0.506722949966
bottom,0,2,0,3.61800627279,0.317966189147
bottom,0,3,0,5.42700940919,0.148289706526
bottom,0,4,0,7.23601254558,0.0424779728423
bottom,1,-4,1.8090031364,-7.23601254558,0.0405979821293
bottom,1,-3,1.8090031364,-5.42700940919,0.121487395744
bottom,1,-2,1.8090031364,-3.61800627279,0.269804979364
bottom,1,-1,1.8090031364,-1.8090031364,0.44342472818
bottom,1,0,1.8090031364,0,0.502098129852
bottom,1,1,1.8090031364,1.8090031364,0.439881503419
bottom,1,2,1.8090031364,3.61800627279,0.278645032077
bottom,1,3,1.8090031364,5.42700940919,0.113797952939
bottom,1,4,1.8090031364,7.23601254558,0.0419041371958
bottom,2,-4,3.61800627279,-7.23601254558,0.0246462064549
bottom,2,-3,3.61800627279,-5.42700940919,0.0692486245382
bottom,2,-2,3.61800627279,-3.61800627279,0.17205012204
bottom,2,-1,3.61800627279,-1.8090031364,0.277624899751
bottom,2,0,3.61800627279,0,0.311852193599
bottom,2,1,3.61800627279,1.8090031364,0.279683408886
bottom,2,2,3.61800627279,3.61800627279,0.161757358424
bottom,2,3,3.61800627279,5.42700940919,0.0719294445872
bottom,2,4,3.61800627279,7.23601254558,0.0225765150266
bottom,3,-4,5.42700940919,-7.23601254558,0.0126102215259
bottom,3,-3,5.42700940919,-5.42700940919,0.0358629482971
bottom,3,-2,5.42700940919,-3.61800627279,0.0733009162902
bottom,3,-1,5.42700940919,-1.8090031364,0.121546078027
bottom,3,0,5.42700940919,0,0.157021987408
bottom,3,1,5.42700940919,1.8090031364,0.124370492192
bottom,3,2,5.42700940919,3.61800627279,0.0739318522863
bottom,3,3,5.42700940919,5.42700940919,0.0348133519253
bottom,3,4,5.42700940919,7.23601254558,0.00905349661914
bottom,4,-4,7.23601254558,-7.23601254558,-0.000480922281912
bottom,4,-3,7.23601254558,-5.42700940919,0.0150595979453
bottom,4,-2,7.23601254558,-3.61800627279,0.0212996745119
bottom,4,-1,7.23601254558,-1.8090031364,0.0396571787245
bottom,4,0,7.23601254558,0,0.0479794115362
bottom,4,1,7.23601254558,1.8090031364,0.0362092961748
bottom,4,2,7.23601254558,3.61800627279,0.0266225476185
bottom,4,3,7.23601254558,5.42700940919,0.00597293214952
bottom,4,4,7.23601254558,7.23601254558,0.0055736507031
