layer,m1,m2,kx,ky,occupation
bottom,-3,-1,-4.34160752735,-1.44720250912,0.107506487058
bottom,-3,0,-4.34160752735,0,0.134510717092
bottom,-3,1,-4.34160752735,1.44720250912,0.112157099944
bottom,-3,2,-4.34160752735,2.89440501823,0.0658149589644
bottom,-3,3,-4.34160752735,4.34160752735,0.0264873925122
bottom,-2,-3,-2.89440501823,-4.34160752735,0.0357946266432
bottom,-2,-2,-2.89440501823,-2.89440501823,0.120397603616
bottom,-2,-1,-2.89440501823,-1.44720250912,0.222291426871
bottom,-2,0,-2.89440501823,0,0.277806567494
bottom,-2,1,-2.89440501823,1.44720250912,0.242770585784
bottom,-2,2,-2.89440501823,2.89440501823,0.145941813118
bottom,-2,3,-2.89440501823,4.34160752735,0.0548400523331
bottom,-1,-3,-1.44720250912,-4.34160752735,0.0730442866098
bottom,-1,-2,-1.44720250912,-2.89440501823,0.203107022915
bottom,-1,-1,-1.44720250912,-1.44720250912,0.373948383995
bottom,-1,0,-1.44720250912,0,0.480296427025
bottom,-1,1,-1.44720250912,1.44720250912,0.400675155325
bottom,-1,2,-1.44720250912,2.89440501823,0.226190881254
bottom,-1,3,-1.44720250912,4.34160752735,0.0845704872148
bottom,0,-3,0,-4.34160752735,0.0956864852333
bottom,0,-2,0,-2.89440501823,0.251640180517
bottom,0,-1,0,-1.44720250912,0.471167684435
bottom,0,0,0,0,0.659228632672
bottom,0,1,0,1.44720250912,0.471167684435
bottom,0,2,0,2.89440501823,0.251640180517
bottom,0,3,0,4.34160752735,0.0956864852333
bottom,1,-3,1.44720250912,-4.34160752735,0.0845704872148
bottom,1,-2,1.44720250912,-2.89440501823,0.226190881254
bottom,1,-1,1.44720250912,-1.44720250912,0.400675155325
bottom,1,0,1.44720250912,0,0.480296427025
bottom,1,1,1.44720250912,1.44720250912,0.373948383995
bottom,1,2,1.44720250912,2.89440501823,0.203107022915
bottom,1,3,1.44720250912,4.34160752735,0.0730442866098
bottom,2,-3,2.89440501823,-4.34160752735,0.0548400523331
bottom,2,-2,2.89440501823,-2.89440501823,0.145941813118
bottom,2,-1,2.89440501823,-1.44720250912,0.242770585784
bottom,2,0,2.89440501823,0,0.277806567494
bottom,2,1,2.89440501823,1.44720250912,0.222291426871
bottom,2,2,2.89440501823,2.89440501823,0.120397603616
bottom,2,3,2.89440501823,4.34160752735,0.0357946266432
bottom,3,-3,4.34160752735,-4.34160752735,0.0264873925122
bottom,3,-2,4.34160752735,-2.89440501823,0.0658149589644
bottom,3,-1,4.34160752735,-1.44720250912,0.112157099944
bottom,3,0,4.34160752735,0,0.134510717092
bottom,3,1,4.34160752735,1.44720250912,0.107506487058
bottom,3,2,4.34160752735,2.89440501823,0.0624487309369
bottom,3,3,4.34160752735,4.34160752735,0.0249389941867
