layer,m1,m2,kx,ky,occupation
bottom,3,0,3.10114823382,0,0.119277548602
bottom,3,1,3.10114823382,1.03371607794,0.0915802270429
bottom,3,2,3.10114823382,2.06743215588,0.045548726304
bottom,3,3,3.10114823382,3.10114823382,0.021073291818
bottom,3,4,3.10114823382,4.13486431176,0.00616762683561
bottom,4,-4,4.13486431176,-4.13486431176,-0.00333345342099
bottom,4,-3,4.13486431176,-3.10114823382,-0.000525019124227
bottom,4,-2,4.13486431176,-2.06743215588,0.00975616975529
bottom,4,-1,4.13486431176,-1.03371607794,0.0306896693686
bottom,4,0,4.13486431176,0,0.0241602836504
bottom,4,1,4.13486431176,1.03371607794,0.0122337940437
bottom,4,2,4.13486431176,2.06743215588,0.0126173543546
bottom,4,3,4.13486431176,3.10114823382,0.00133541042279
bottom,4,4,4.13486431176,4.13486431176,0.00357251627982
